_index,_id,_version,_score,_source.predecoder.hostname,_source.predecoder.program_name,_source.predecoder.timestamp,_source.agent.ip,_source.agent.name,_source.agent.id,_source.manager.name,_source.data.uid,_source.data.dstuser,_source.rule.mail,_source.rule.level,_source.rule.pci_dss,_source.rule.hipaa,_source.rule.tsc,_source.rule.description,_source.rule.groups,_source.rule.nist_800_53,_source.rule.gdpr,_source.rule.firedtimes,_source.rule.mitre.technique,_source.rule.mitre.id,_source.rule.mitre.tactic,_source.rule.id,_source.rule.gpg13,_source.decoder.parent,_source.decoder.name,_source.full_log,_source.input.type,_source.@timestamp,_source.location,_source.id,_source.timestamp,_source.data.srcip,_source.data.srcport,_source.syscheck.uname_after,_source.syscheck.mtime_after,_source.syscheck.size_after,_source.syscheck.gid_after,_source.syscheck.mode,_source.syscheck.path,_source.syscheck.sha1_after,_source.syscheck.gname_after,_source.syscheck.uid_after,_source.syscheck.perm_after,_source.syscheck.event,_source.syscheck.md5_after,_source.syscheck.sha256_after,_source.syscheck.inode_after,_source.data.srcuser,_source.data.tty,_source.data.pwd,_source.data.command,_source.decoder.ftscomment,_source.syscheck.size_before,_source.syscheck.md5_before,_source.syscheck.sha256_before,_source.syscheck.changed_attributes,_source.syscheck.sha1_before,_source.syscheck.mtime_before,_source.data.extra_data,_source.data.status,_source.data.file,_source.data.title,_source.data.euid,_source.data.logname,_source.data.audit.pid,_source.data.audit.id,_source.data.audit.type,_source.data.audit.command
wazuh-alerts-4.x-2023.10.20,wMBuTosBpjjGT_ibeti3,1,1, , , ,192.168.40.131,machine-2,002,ubuntu, , ,false,7,"[""11.5""]","[""164.312.c.1"",""164.312.c.2""]","[""PI1.4"",""PI1.5"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",Integrity checksum changed.,"[""ossec"",""syscheck"",""syscheck_entry_modified"",""syscheck_file""]","[""SI.7""]","[""II_5.1.f""]",22,"[""Stored Data Manipulation""]","[""T1565.001""]","[""Impact""]",550,"[""4.11""]", ,syscheck_integrity_changed,"File '/tmp/0bff46518b35ddfe37f4a7820286aab829d81f1480d9eeca5aaedc9ceda6724f.7z' modified
Mode: realtime
Changed attributes: size,md5,sha1,sha256
Size changed from '356812' to '373196'
Old md5sum was: 'b2453e5c81973c2b4c31e230edb65692'
New md5sum is : '42774e2f10a32823125215b8639f2714'
Old sha1sum was: '590b23542ca331dad81d06f110cca11c24e555ee'
New sha1sum is : '09cbdfb0b7b39b2c98bf8c05d35f7ad5df3db165'
Old sha256sum was: 'df5ee82fa91b3d7c30334420dde15807bdd432c09d47f4b5694e34c472d04af7'
New sha256sum is : '1c6943af2813fc415d0f42e00654fca736bed6ac2f74ce487267f5c0b50d32c5'
",log,"Oct 20, 2023 @ 18:52:23.190",syscheck,1697827943.8750085,"Oct 20, 2023 @ 18:52:23.190", , ,root,2023-10-20T18:52:25,373196,0,realtime,/tmp/0bff46518b35ddfe37f4a7820286aab829d81f1480d9eeca5aaedc9ceda6724f.7z,09cbdfb0b7b39b2c98bf8c05d35f7ad5df3db165,root,0,rw-r--r--,modified,42774e2f10a32823125215b8639f2714,1c6943af2813fc415d0f42e00654fca736bed6ac2f74ce487267f5c0b50d32c5,547124, , , , , ,356812,b2453e5c81973c2b4c31e230edb65692,df5ee82fa91b3d7c30334420dde15807bdd432c09d47f4b5694e34c472d04af7,"[""size"",""md5"",""sha1"",""sha256""]",590b23542ca331dad81d06f110cca11c24e555ee, , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.20,XsF1TosBpjjGT_ib_HVn,1,1,sohaib-virtual-machine,kernel,Oct 21 00:00:31,192.168.40.131,machine-2,002,ubuntu, , ,false,3, , , ,Apparmor DENIED,"[""local"",""syslog"",""apparmor""]", , ,1, , , ,52002, ,kernel,kernel,"Oct 21 00:00:31 sohaib-virtual-machine kernel: [ 4689.307963] audit: type=1400 audit(1697828431.010:79): apparmor=""DENIED"" operation=""capable"" class=""cap"" profile=""/usr/sbin/cupsd"" pid=5189 comm=""cupsd"" capability=12  capname=""net_admin""",log,"Oct 20, 2023 @ 19:00:30.953",/var/log/syslog,1697828430.8765256,"Oct 20, 2023 @ 19:00:30.953", , , , , , , , , , , , , , , , , , , , , , , , , , , ,capable,DENIED, , , , , , , , 
wazuh-alerts-4.x-2023.10.22,gekbV4sB1H5kHWqbaTYq,1,1, , , , ,ubuntu,000,ubuntu, , ,false,3,"[""10.6.1""]","[""164.312.b""]","[""CC7.2"",""CC7.3""]",Wazuh server started.,"[""ossec""]","[""AU.6""]","[""IV_35.7.d""]",1, , , ,502,"[""10.1""]", ,ossec,ossec: Manager started.,log,"Oct 22, 2023 @ 11:14:02.632",wazuh-monitord,1697973242.750,"Oct 22, 2023 @ 11:14:02.632", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.22,gukbV4sB1H5kHWqbaTZR,1,1, , , , ,ubuntu,000,ubuntu, , ,false,7,"[""10.6.1""]", , ,Host-based anomaly detection event (rootcheck).,"[""ossec"",""rootcheck""]", ,"[""IV_35.7.d""]",1, , , ,510, , ,rootcheck,Trojaned version of file '/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,log,"Oct 22, 2023 @ 11:13:57.138",rootcheck,1697973237.0,"Oct 22, 2023 @ 11:13:57.138", , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,/bin/diff,Trojaned version of file detected., , , , , , 
wazuh-alerts-4.x-2023.10.22,NtwgV4sBymTONJJolYic,1,1, , , , ,ubuntu,000,ubuntu, , ,false,7,"[""10.6.1""]", , ,Host-based anomaly detection event (rootcheck).,"[""ossec"",""rootcheck""]", ,"[""IV_35.7.d""]",2, , , ,510, , ,rootcheck,Trojaned version of file '/usr/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,log,"Oct 22, 2023 @ 11:22:14.084",rootcheck,1697973734.1366,"Oct 22, 2023 @ 11:22:14.084", , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,/usr/bin/diff,Trojaned version of file detected., , , , , , 
wazuh-alerts-4.x-2023.10.22,AbEyV4sBvnhsX403cDCE,1,1, , , , ,ubuntu,000,ubuntu, , ,false,3,"[""10.6.1""]","[""164.312.b""]","[""CC7.2"",""CC7.3""]",Wazuh server started.,"[""ossec""]","[""AU.6""]","[""IV_35.7.d""]",1, , , ,502,"[""10.1""]", ,ossec,ossec: Manager started.,log,"Oct 22, 2023 @ 11:38:12.834",wazuh-monitord,1697974692.2746,"Oct 22, 2023 @ 11:38:12.834", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.20,kMBhTosBpjjGT_ibGNiU,1,1,sohaib-virtual-machine,systemd,Oct 20 23:37:40,192.168.40.131,machine-2,002,ubuntu, , ,false,5, , , ,Systemd: Service exited due to a failure.,"[""local"",""systemd""]", ,"[""IV_35.7.d""]",2, , , ,40704,"[""4.3""]", ,systemd,"Oct 20 23:37:40 sohaib-virtual-machine systemd[3972]: tracker-extract-3.service: Main process exited, code=exited, status=1/FAILURE",log,"Oct 20, 2023 @ 18:37:40.503",/var/log/syslog,1697827060.8716555,"Oct 20, 2023 @ 18:37:40.503", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.20,k8BiTosBpjjGT_ibA9gY,1,1,sohaib-virtual-machine,systemd,Oct 20 23:38:46,192.168.40.131,machine-2,002,ubuntu, , ,false,5, , , ,Systemd: Service exited due to a failure.,"[""local"",""systemd""]", ,"[""IV_35.7.d""]",3, , , ,40704,"[""4.3""]", ,systemd,"Oct 20 23:38:46 sohaib-virtual-machine systemd[3972]: tracker-extract-3.service: Main process exited, code=exited, status=1/FAILURE",log,"Oct 20, 2023 @ 18:38:45.027",/var/log/syslog,1697827125.8718262,"Oct 20, 2023 @ 18:38:45.027", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.20,mcBjTosBpjjGT_ibxNiV,1,1, , , ,192.168.40.131,machine-2,002,ubuntu, , ,false,5,"[""11.5""]","[""164.312.c.1"",""164.312.c.2""]","[""PI1.4"",""PI1.5"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",File added to the system.,"[""ossec"",""syscheck"",""syscheck_entry_added"",""syscheck_file""]","[""SI.7""]","[""II_5.1.f""]",3, , , ,554,"[""4.11""]", ,syscheck_new_entry,"File '/tmp/server-0.xkm' added
Mode: realtime
",log,"Oct 20, 2023 @ 18:40:40.850",syscheck,1697827240.8719243,"Oct 20, 2023 @ 18:40:40.850", , ,sohaib,2023-10-20T18:40:42,10144,1000,realtime,/tmp/server-0.xkm,bab6af91b5d5580c53893506b1859c2451879ed1,sohaib,1000,rw-rw-r--,added,06cd46560f4dc484cc2a15df0f15e76d,fc9d5a1ad76099cc37f41185edca9700f55aef8a3ae20e9c899d687e6b8f9287,547124, , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.20,nMBkTosBpjjGT_ibdNh5,1,1,sohaib-virtual-machine,pkexec,Oct 20 23:41:27,192.168.40.131,machine-2,002,ubuntu,1000,root(uid=0),false,3,"[""10.2.5""]","[""164.312.b""]","[""CC6.8"",""CC7.2"",""CC7.3""]",PAM: Login session opened.,"[""pam"",""syslog"",""authentication_success""]","[""AU.14"",""AC.7""]","[""IV_32.2""]",3,"[""Valid Accounts""]","[""T1078""]","[""Defense Evasion"",""Persistence"",""Privilege Escalation"",""Initial Access""]",5501,"[""7.8"",""7.9""]",pam,pam,Oct 20 23:41:27 sohaib-virtual-machine pkexec: pam_unix(polkit-1:session): session opened for user root(uid=0) by (uid=1000),log,"Oct 20, 2023 @ 18:41:26.439",/var/log/auth.log,1697827286.8720629,"Oct 20, 2023 @ 18:41:26.439", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.20,qMBuTosBpjjGT_ibdtjD,1,1,sohaib-virtual-machine,sudo,Oct 20 23:52:15,192.168.40.131,machine-2,002,ubuntu, ,root,false,3,"[""10.2.5"",""10.2.2""]","[""164.312.b""]","[""CC6.8"",""CC7.2"",""CC7.3""]",Successful sudo to ROOT executed.,"[""syslog"",""sudo""]","[""AU.14"",""AC.7"",""AC.6""]","[""IV_32.2""]",2,"[""Sudo and Sudo Caching""]","[""T1548.003""]","[""Privilege Escalation"",""Defense Evasion""]",5402,"[""7.6"",""7.8"",""7.13""]",sudo,sudo,Oct 20 23:52:15 sohaib-virtual-machine sudo:   sohaib : TTY=pts/0 ; PWD=/home/sohaib ; USER=root ; COMMAND=/bin/bash,log,"Oct 20, 2023 @ 18:52:14.436",/var/log/auth.log,1697827934.8723008,"Oct 20, 2023 @ 18:52:14.436", , , , , , , , , , , , , , , , ,sohaib,pts/0,/home/sohaib,/bin/bash,First time user executed the sudo command, , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.20,t8BuTosBpjjGT_ibdtjD,1,1, , , ,192.168.40.131,machine-2,002,ubuntu, , ,false,7,"[""11.5""]","[""164.312.c.1"",""164.312.c.2""]","[""PI1.4"",""PI1.5"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",Integrity checksum changed.,"[""ossec"",""syscheck"",""syscheck_entry_modified"",""syscheck_file""]","[""SI.7""]","[""II_5.1.f""]",13,"[""Stored Data Manipulation""]","[""T1565.001""]","[""Impact""]",550,"[""4.11""]", ,syscheck_integrity_changed,"File '/tmp/0bff46518b35ddfe37f4a7820286aab829d81f1480d9eeca5aaedc9ceda6724f.7z' modified
Mode: realtime
Changed attributes: size,md5,sha1,sha256
Size changed from '218346' to '225740'
Old md5sum was: 'aea435518b93f063c23422f807d34181'
New md5sum is : '8efd45114c998dc685534242a9e303ea'
Old sha1sum was: 'bd2cb4f9d2436521fd0254d63f46b4ed458bfc0b'
New sha1sum is : 'b1a09d45e7103cd8879db496e7ef382d836cece9'
Old sha256sum was: '576f9eb030065408313d5542238fc43a69930b5251c33fc3071d753d9747483e'
New sha256sum is : '937fd342992a266834c7f12b106b2e5aefee7d34eb1e555afd648a34087d6724'
",log,"Oct 20, 2023 @ 18:52:22.869",syscheck,1697827942.8738990,"Oct 20, 2023 @ 18:52:22.869", , ,root,2023-10-20T18:52:24,225740,0,realtime,/tmp/0bff46518b35ddfe37f4a7820286aab829d81f1480d9eeca5aaedc9ceda6724f.7z,b1a09d45e7103cd8879db496e7ef382d836cece9,root,0,rw-r--r--,modified,8efd45114c998dc685534242a9e303ea,937fd342992a266834c7f12b106b2e5aefee7d34eb1e555afd648a34087d6724,547124, , , , , ,218346,aea435518b93f063c23422f807d34181,576f9eb030065408313d5542238fc43a69930b5251c33fc3071d753d9747483e,"[""size"",""md5"",""sha1"",""sha256""]",bd2cb4f9d2436521fd0254d63f46b4ed458bfc0b, , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.20,wcBuTosBpjjGT_ibeti3,1,1, , , ,192.168.40.131,machine-2,002,ubuntu, , ,false,7,"[""11.5""]","[""164.312.c.1"",""164.312.c.2""]","[""PI1.4"",""PI1.5"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",Integrity checksum changed.,"[""ossec"",""syscheck"",""syscheck_entry_modified"",""syscheck_file""]","[""SI.7""]","[""II_5.1.f""]",23,"[""Stored Data Manipulation""]","[""T1565.001""]","[""Impact""]",550,"[""4.11""]", ,syscheck_integrity_changed,"File '/tmp/0bff46518b35ddfe37f4a7820286aab829d81f1480d9eeca5aaedc9ceda6724f.7z' modified
Mode: realtime
Changed attributes: size,md5,sha1,sha256
Size changed from '373196' to '389580'
Old md5sum was: '42774e2f10a32823125215b8639f2714'
New md5sum is : 'b35985d2de3cde9759ac45b0d22a2abb'
Old sha1sum was: '09cbdfb0b7b39b2c98bf8c05d35f7ad5df3db165'
New sha1sum is : 'd8b698ec4e312dc2fe128af9eaf9bb491c24b211'
Old sha256sum was: '1c6943af2813fc415d0f42e00654fca736bed6ac2f74ce487267f5c0b50d32c5'
New sha256sum is : '888ce42cd2e3048af0f8ddeba742d938e1f4403fa59e8b051207360bd2444bb1'
",log,"Oct 20, 2023 @ 18:52:23.206",syscheck,1697827943.8751310,"Oct 20, 2023 @ 18:52:23.206", , ,root,2023-10-20T18:52:25,389580,0,realtime,/tmp/0bff46518b35ddfe37f4a7820286aab829d81f1480d9eeca5aaedc9ceda6724f.7z,d8b698ec4e312dc2fe128af9eaf9bb491c24b211,root,0,rw-r--r--,modified,b35985d2de3cde9759ac45b0d22a2abb,888ce42cd2e3048af0f8ddeba742d938e1f4403fa59e8b051207360bd2444bb1,547124, , , , , ,373196,42774e2f10a32823125215b8639f2714,1c6943af2813fc415d0f42e00654fca736bed6ac2f74ce487267f5c0b50d32c5,"[""size"",""md5"",""sha1"",""sha256""]",09cbdfb0b7b39b2c98bf8c05d35f7ad5df3db165, , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.20,wsBuTosBpjjGT_ibeti3,1,1, , , ,192.168.40.131,machine-2,002,ubuntu, , ,false,7,"[""11.5""]","[""164.312.c.1"",""164.312.c.2""]","[""PI1.4"",""PI1.5"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",Integrity checksum changed.,"[""ossec"",""syscheck"",""syscheck_entry_modified"",""syscheck_file""]","[""SI.7""]","[""II_5.1.f""]",24,"[""Stored Data Manipulation""]","[""T1565.001""]","[""Impact""]",550,"[""4.11""]", ,syscheck_integrity_changed,"File '/tmp/0bff46518b35ddfe37f4a7820286aab829d81f1480d9eeca5aaedc9ceda6724f.7z' modified
Mode: realtime
Changed attributes: size,md5,sha1,sha256
Size changed from '389580' to '405964'
Old md5sum was: 'b35985d2de3cde9759ac45b0d22a2abb'
New md5sum is : 'f1f26f35f5fb0b7f61e2df09bf1281f6'
Old sha1sum was: 'd8b698ec4e312dc2fe128af9eaf9bb491c24b211'
New sha1sum is : '34b492157debf6fb6d76d8eafd3a3b1f6742c8e2'
Old sha256sum was: '888ce42cd2e3048af0f8ddeba742d938e1f4403fa59e8b051207360bd2444bb1'
New sha256sum is : '4103785a7da2a4eb237b3dca8c4ee6e56dd6d0986828dfa8a2c6fdfe927723ba'
",log,"Oct 20, 2023 @ 18:52:23.250",syscheck,1697827943.8752535,"Oct 20, 2023 @ 18:52:23.250", , ,root,2023-10-20T18:52:25,405964,0,realtime,/tmp/0bff46518b35ddfe37f4a7820286aab829d81f1480d9eeca5aaedc9ceda6724f.7z,34b492157debf6fb6d76d8eafd3a3b1f6742c8e2,root,0,rw-r--r--,modified,f1f26f35f5fb0b7f61e2df09bf1281f6,4103785a7da2a4eb237b3dca8c4ee6e56dd6d0986828dfa8a2c6fdfe927723ba,547124, , , , , ,389580,b35985d2de3cde9759ac45b0d22a2abb,888ce42cd2e3048af0f8ddeba742d938e1f4403fa59e8b051207360bd2444bb1,"[""size"",""md5"",""sha1"",""sha256""]",d8b698ec4e312dc2fe128af9eaf9bb491c24b211, , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.20,xMBuTosBpjjGT_ibeti3,1,1, , , ,192.168.40.131,machine-2,002,ubuntu, , ,false,7,"[""11.5""]","[""164.312.c.1"",""164.312.c.2""]","[""PI1.4"",""PI1.5"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",Integrity checksum changed.,"[""ossec"",""syscheck"",""syscheck_entry_modified"",""syscheck_file""]","[""SI.7""]","[""II_5.1.f""]",26,"[""Stored Data Manipulation""]","[""T1565.001""]","[""Impact""]",550,"[""4.11""]", ,syscheck_integrity_changed,"File '/tmp/0bff46518b35ddfe37f4a7820286aab829d81f1480d9eeca5aaedc9ceda6724f.7z' modified
Mode: realtime
Changed attributes: size,md5,sha1,sha256
Size changed from '422348' to '438732'
Old md5sum was: 'a4d29d5c1c94cea07ae7541e58fff459'
New md5sum is : '52faaa1598c1689b3b6ad72c1657d0dc'
Old sha1sum was: '2bb971311c9f8abd8d802f8eb8a6f06db1fd7896'
New sha1sum is : '50d2d659703b9e08c244acab9cbe3a36047b0f14'
Old sha256sum was: '943170d0a4f5a7908adac6cfb869f662e872770ab5d635f60ed0090f591ed048'
New sha256sum is : 'bfefb60bb8fe81fc3bb381814bca059de5033a90f22c8783f5c7bc5296c44399'
",log,"Oct 20, 2023 @ 18:52:23.345",syscheck,1697827943.8754985,"Oct 20, 2023 @ 18:52:23.345", , ,root,2023-10-20T18:52:25,438732,0,realtime,/tmp/0bff46518b35ddfe37f4a7820286aab829d81f1480d9eeca5aaedc9ceda6724f.7z,50d2d659703b9e08c244acab9cbe3a36047b0f14,root,0,rw-r--r--,modified,52faaa1598c1689b3b6ad72c1657d0dc,bfefb60bb8fe81fc3bb381814bca059de5033a90f22c8783f5c7bc5296c44399,547124, , , , , ,422348,a4d29d5c1c94cea07ae7541e58fff459,943170d0a4f5a7908adac6cfb869f662e872770ab5d635f60ed0090f591ed048,"[""size"",""md5"",""sha1"",""sha256""]",2bb971311c9f8abd8d802f8eb8a6f06db1fd7896, , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.20,xcBuTosBpjjGT_ibeti3,1,1, , , ,192.168.40.131,machine-2,002,ubuntu, , ,false,7,"[""11.5""]","[""164.312.c.1"",""164.312.c.2""]","[""PI1.4"",""PI1.5"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",Integrity checksum changed.,"[""ossec"",""syscheck"",""syscheck_entry_modified"",""syscheck_file""]","[""SI.7""]","[""II_5.1.f""]",27,"[""Stored Data Manipulation""]","[""T1565.001""]","[""Impact""]",550,"[""4.11""]", ,syscheck_integrity_changed,"File '/tmp/0bff46518b35ddfe37f4a7820286aab829d81f1480d9eeca5aaedc9ceda6724f.7z' modified
Mode: realtime
Changed attributes: size,md5,sha1,sha256
Size changed from '438732' to '455116'
Old md5sum was: '52faaa1598c1689b3b6ad72c1657d0dc'
New md5sum is : '53b5673986ff4c5e2f2e69b8229e2b93'
Old sha1sum was: '50d2d659703b9e08c244acab9cbe3a36047b0f14'
New sha1sum is : 'f760d2a8023f4fc96894b042de75bd287529333c'
Old sha256sum was: 'bfefb60bb8fe81fc3bb381814bca059de5033a90f22c8783f5c7bc5296c44399'
New sha256sum is : '1d35c6f4df264e460611f85d9dcaf118aaa48c05848ee6a9ee323da683f1c7c4'
",log,"Oct 20, 2023 @ 18:52:23.390",syscheck,1697827943.8756210,"Oct 20, 2023 @ 18:52:23.390", , ,root,2023-10-20T18:52:25,455116,0,realtime,/tmp/0bff46518b35ddfe37f4a7820286aab829d81f1480d9eeca5aaedc9ceda6724f.7z,f760d2a8023f4fc96894b042de75bd287529333c,root,0,rw-r--r--,modified,53b5673986ff4c5e2f2e69b8229e2b93,1d35c6f4df264e460611f85d9dcaf118aaa48c05848ee6a9ee323da683f1c7c4,547124, , , , , ,438732,52faaa1598c1689b3b6ad72c1657d0dc,bfefb60bb8fe81fc3bb381814bca059de5033a90f22c8783f5c7bc5296c44399,"[""size"",""md5"",""sha1"",""sha256""]",50d2d659703b9e08c244acab9cbe3a36047b0f14, , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.20,x8BuTosBpjjGT_ibeti3,1,1, , , ,192.168.40.131,machine-2,002,ubuntu, , ,false,7,"[""11.5""]","[""164.312.c.1"",""164.312.c.2""]","[""PI1.4"",""PI1.5"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",Integrity checksum changed.,"[""ossec"",""syscheck"",""syscheck_entry_modified"",""syscheck_file""]","[""SI.7""]","[""II_5.1.f""]",29,"[""Stored Data Manipulation""]","[""T1565.001""]","[""Impact""]",550,"[""4.11""]", ,syscheck_integrity_changed,"File '/tmp/0bff46518b35ddfe37f4a7820286aab829d81f1480d9eeca5aaedc9ceda6724f.7z' modified
Mode: realtime
Changed attributes: size,md5,sha1,sha256
Size changed from '471500' to '487884'
Old md5sum was: '95175574ff30290d07c194f7ded20457'
New md5sum is : 'df1623b57ed0871ee695ee433e41684d'
Old sha1sum was: 'd00fa9043cab77a8cba06c7a5a712c6f184a5558'
New sha1sum is : '83f558b129edc9c01f51e3bd58ec368c8d4f2abb'
Old sha256sum was: '5b5d35e8ae9bc3bd59bb8aff75684c5953c584166a0c71bafc97afc6fbadf825'
New sha256sum is : '4e3c347b4a49e853eb1edbca3b7000fbbc566f106dc87870e035cb1d14b8250b'
",log,"Oct 20, 2023 @ 18:52:23.438",syscheck,1697827943.8758660,"Oct 20, 2023 @ 18:52:23.438", , ,root,2023-10-20T18:52:25,487884,0,realtime,/tmp/0bff46518b35ddfe37f4a7820286aab829d81f1480d9eeca5aaedc9ceda6724f.7z,83f558b129edc9c01f51e3bd58ec368c8d4f2abb,root,0,rw-r--r--,modified,df1623b57ed0871ee695ee433e41684d,4e3c347b4a49e853eb1edbca3b7000fbbc566f106dc87870e035cb1d14b8250b,547124, , , , , ,471500,95175574ff30290d07c194f7ded20457,5b5d35e8ae9bc3bd59bb8aff75684c5953c584166a0c71bafc97afc6fbadf825,"[""size"",""md5"",""sha1"",""sha256""]",d00fa9043cab77a8cba06c7a5a712c6f184a5558, , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.20,yMBuTosBpjjGT_ibeti3,1,1, , , ,192.168.40.131,machine-2,002,ubuntu, , ,false,7,"[""11.5""]","[""164.312.c.1"",""164.312.c.2""]","[""PI1.4"",""PI1.5"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",Integrity checksum changed.,"[""ossec"",""syscheck"",""syscheck_entry_modified"",""syscheck_file""]","[""SI.7""]","[""II_5.1.f""]",30,"[""Stored Data Manipulation""]","[""T1565.001""]","[""Impact""]",550,"[""4.11""]", ,syscheck_integrity_changed,"File '/tmp/0bff46518b35ddfe37f4a7820286aab829d81f1480d9eeca5aaedc9ceda6724f.7z' modified
Mode: realtime
Changed attributes: size,md5,sha1,sha256
Size changed from '487884' to '504268'
Old md5sum was: 'df1623b57ed0871ee695ee433e41684d'
New md5sum is : '0b42ce648ce2cc22ec39d51dc6924f72'
Old sha1sum was: '83f558b129edc9c01f51e3bd58ec368c8d4f2abb'
New sha1sum is : 'b4d122e3cffc3505abb38b961983e7adc4d4fdcb'
Old sha256sum was: '4e3c347b4a49e853eb1edbca3b7000fbbc566f106dc87870e035cb1d14b8250b'
New sha256sum is : '4686c8051ad682cd1dd65eecfd807a6162537012949161875e2821bee851f422'
",log,"Oct 20, 2023 @ 18:52:23.444",syscheck,1697827943.8759885,"Oct 20, 2023 @ 18:52:23.444", , ,root,2023-10-20T18:52:25,504268,0,realtime,/tmp/0bff46518b35ddfe37f4a7820286aab829d81f1480d9eeca5aaedc9ceda6724f.7z,b4d122e3cffc3505abb38b961983e7adc4d4fdcb,root,0,rw-r--r--,modified,0b42ce648ce2cc22ec39d51dc6924f72,4686c8051ad682cd1dd65eecfd807a6162537012949161875e2821bee851f422,547124, , , , , ,487884,df1623b57ed0871ee695ee433e41684d,4e3c347b4a49e853eb1edbca3b7000fbbc566f106dc87870e035cb1d14b8250b,"[""size"",""md5"",""sha1"",""sha256""]",83f558b129edc9c01f51e3bd58ec368c8d4f2abb, , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.20,ycBuTosBpjjGT_ibeti3,1,1, , , ,192.168.40.131,machine-2,002,ubuntu, , ,false,7,"[""11.5""]","[""164.312.c.1"",""164.312.c.2""]","[""PI1.4"",""PI1.5"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",Integrity checksum changed.,"[""ossec"",""syscheck"",""syscheck_entry_modified"",""syscheck_file""]","[""SI.7""]","[""II_5.1.f""]",31,"[""Stored Data Manipulation""]","[""T1565.001""]","[""Impact""]",550,"[""4.11""]", ,syscheck_integrity_changed,"File '/tmp/0bff46518b35ddfe37f4a7820286aab829d81f1480d9eeca5aaedc9ceda6724f.7z' modified
Mode: realtime
Changed attributes: size,md5,sha1,sha256
Size changed from '504268' to '520652'
Old md5sum was: '0b42ce648ce2cc22ec39d51dc6924f72'
New md5sum is : 'd66a593ae659df9ef9f145f6c1d0b7af'
Old sha1sum was: 'b4d122e3cffc3505abb38b961983e7adc4d4fdcb'
New sha1sum is : '6c89621428f01737c4230f4ffe44300b22fbee68'
Old sha256sum was: '4686c8051ad682cd1dd65eecfd807a6162537012949161875e2821bee851f422'
New sha256sum is : 'a95210d647421713e0d8c98c64c0e9088aeebcbf6d20adc4d101aa4612f9e01b'
",log,"Oct 20, 2023 @ 18:52:23.495",syscheck,1697827943.8761110,"Oct 20, 2023 @ 18:52:23.495", , ,root,2023-10-20T18:52:25,520652,0,realtime,/tmp/0bff46518b35ddfe37f4a7820286aab829d81f1480d9eeca5aaedc9ceda6724f.7z,6c89621428f01737c4230f4ffe44300b22fbee68,root,0,rw-r--r--,modified,d66a593ae659df9ef9f145f6c1d0b7af,a95210d647421713e0d8c98c64c0e9088aeebcbf6d20adc4d101aa4612f9e01b,547124, , , , , ,504268,0b42ce648ce2cc22ec39d51dc6924f72,4686c8051ad682cd1dd65eecfd807a6162537012949161875e2821bee851f422,"[""size"",""md5"",""sha1"",""sha256""]",b4d122e3cffc3505abb38b961983e7adc4d4fdcb, , , , , , , , , , , 
